Date,DateTime,Rate,From,To
2015-11-26,2015-11-26 16:00:00,0.665264464539668,EUR,BRL
2015-11-27,2015-11-27 16:00:00,4.634639545417378,EUR,BRL
2015-11-28,2015-11-28 16:00:00,4.739441306327051,EUR,BRL
2015-11-29,2015-11-29 16:00:00,4.738553679983651,EUR,BRL
2015-11-30,2015-11-30 16:00:00,4.734849769273444,EUR,BRL
2015-12-01,2015-12-01 16:00:00,4.756675009854244,EUR,BRL
2015-12-02,2015-12-02 16:00:00,4.761341449952114,EUR,BRL
2015-12-03,2015-12-03 16:00:00,4.736276756329788,EUR,BRL
2015-12-04,2015-12-04 16:00:00,4.768612008679181,EUR,BRL
2015-12-05,2015-12-05 16:00:00,4.749631016919051,EUR,BRL
2015-12-06,2015-12-06 16:00:00,4.744797296370161,EUR,BRL
2015-12-07,2015-12-07 16:00:00,4.731680754515279,EUR,BRL
2015-12-08,2015-12-08 16:00:00,4.742783411750931,EUR,BRL
2015-12-09,2015-12-09 16:00:00,4.824220232361185,EUR,BRL
2015-12-10,2015-12-10 16:00:00,4.794161604347767,EUR,BRL
2015-12-11,2015-12-11 16:00:00,4.819632571959301,EUR,BRL
2015-12-12,2015-12-12 16:00:00,4.9219799589125675,EUR,BRL
2015-12-13,2015-12-13 16:00:00,4.921760618635307,EUR,BRL
2015-12-14,2015-12-14 16:00:00,4.9254405154058585,EUR,BRL
2015-12-15,2015-12-15 16:00:00,4.9384877700262555,EUR,BRL
2015-12-16,2015-12-16 16:00:00,4.916620422697016,EUR,BRL
2015-12-17,2015-12-17 16:00:00,4.902653558781488,EUR,BRL
2015-12-18,2015-12-18 16:00:00,4.871931340156913,EUR,BRL
2015-12-19,2015-12-19 16:00:00,4.994046396590644,EUR,BRL
2015-12-20,2015-12-20 16:00:00,4.9944174563456185,EUR,BRL
2015-12-21,2015-12-21 16:00:00,4.970605636551184,EUR,BRL
2015-12-22,2015-12-22 16:00:00,5.0458244076674275,EUR,BRL
2015-12-23,2015-12-23 16:00:00,5.03231071785343,EUR,BRL
2015-12-24,2015-12-24 16:00:00,4.968284034450097,EUR,BRL
2015-12-25,2015-12-25 16:00:00,4.999644661057814,EUR,BRL
2015-12-26,2015-12-26 16:00:00,5.00390773720727,EUR,BRL
2015-12-27,2015-12-27 16:00:00,4.995070761132722,EUR,BRL
2015-12-28,2015-12-28 16:00:00,4.989223481979126,EUR,BRL
2015-12-29,2015-12-29 16:00:00,4.900225310080364,EUR,BRL
2015-12-30,2015-12-30 16:00:00,4.89087423955013,EUR,BRL
2015-12-31,2015-12-31 16:00:00,4.995212323117914,EUR,BRL
2016-01-01,2016-01-01 16:00:00,4.965339767648579,EUR,BRL
2016-01-02,2016-01-02 16:00:00,4.9648863344566765,EUR,BRL
2016-01-03,2016-01-03 16:00:00,4.966280193818097,EUR,BRL
2016-01-04,2016-01-04 16:00:00,4.96165853977805,EUR,BRL
2016-01-05,2016-01-05 16:00:00,5.039789100753572,EUR,BRL
2016-01-06,2016-01-06 16:00:00,4.988239037642768,EUR,BRL
2016-01-07,2016-01-07 16:00:00,5.002076272506371,EUR,BRL
2016-01-08,2016-01-08 16:00:00,5.08512227269889,EUR,BRL
2016-01-09,2016-01-09 16:00:00,5.062877053256074,EUR,BRL
2016-01-10,2016-01-10 16:00:00,5.0605924483633915,EUR,BRL
2016-01-11,2016-01-11 16:00:00,5.06873550301254,EUR,BRL
2016-01-12,2016-01-12 16:00:00,5.065656106997921,EUR,BRL
2016-01-13,2016-01-13 16:00:00,5.033837034401631,EUR,BRL
2016-01-14,2016-01-14 16:00:00,5.03913734885623,EUR,BRL
2016-01-15,2016-01-15 16:00:00,5.018445849690252,EUR,BRL
2016-01-16,2016-01-16 16:00:00,5.083907305838437,EUR,BRL
2016-01-17,2016-01-17 16:00:00,5.081863899366885,EUR,BRL
2016-01-18,2016-01-18 16:00:00,5.091481267732273,EUR,BRL
2016-01-19,2016-01-19 16:00:00,5.084066484670483,EUR,BRL
2016-01-20,2016-01-20 16:00:00,5.097257500140855,EUR,BRL
2016-01-21,2016-01-21 16:00:00,5.1297498929757435,EUR,BRL
2016-01-22,2016-01-22 16:00:00,5.180914725855934,EUR,BRL
2016-01-23,2016-01-23 16:00:00,5.087449212859163,EUR,BRL
2016-01-24,2016-01-24 16:00:00,5.0848735080554865,EUR,BRL
2016-01-25,2016-01-25 16:00:00,5.103921370543438,EUR,BRL
2016-01-26,2016-01-26 16:00:00,5.103789661705281,EUR,BRL
2016-01-27,2016-01-27 16:00:00,5.0881251642096945,EUR,BRL
2016-01-28,2016-01-28 16:00:00,5.147817667645964,EUR,BRL
2016-01-29,2016-01-29 16:00:00,5.116857132139677,EUR,BRL
2016-01-30,2016-01-30 16:00:00,4.996692319449954,EUR,BRL
2016-01-31,2016-01-31 16:00:00,4.994720219673538,EUR,BRL
2016-02-01,2016-02-01 16:00:00,4.994254574150917,EUR,BRL
2016-02-02,2016-02-02 16:00:00,4.984408019853804,EUR,BRL
2016-02-03,2016-02-03 16:00:00,5.0206061244338915,EUR,BRL
2016-02-04,2016-02-04 16:00:00,4.9869867405024895,EUR,BRL
2016-02-05,2016-02-05 16:00:00,5.022398493911295,EUR,BRL
2016-02-06,2016-02-06 16:00:00,5.0222901596154355,EUR,BRL
2016-02-07,2016-02-07 16:00:00,5.020669225754909,EUR,BRL
2016-02-08,2016-02-08 16:00:00,5.01579973969261,EUR,BRL
2016-02-09,2016-02-09 16:00:00,5.023816396591877,EUR,BRL
2016-02-10,2016-02-10 16:00:00,5.051103905167777,EUR,BRL
2016-02-11,2016-02-11 16:00:00,5.09911594212064,EUR,BRL
2016-02-12,2016-02-12 16:00:00,5.182924745831359,EUR,BRL
2016-02-13,2016-02-13 16:00:00,5.17284092306992,EUR,BRL
2016-02-14,2016-02-14 16:00:00,5.168812983147814,EUR,BRL
2016-02-15,2016-02-15 16:00:00,5.159895723338665,EUR,BRL
2016-02-16,2016-02-16 16:00:00,5.134472996647,EUR,BRL
2016-02-17,2016-02-17 16:00:00,5.201088413672412,EUR,BRL
2016-02-18,2016-02-18 16:00:00,5.0960733902302,EUR,BRL
2016-02-19,2016-02-19 16:00:00,5.1390202950412895,EUR,BRL
2016-02-20,2016-02-20 16:00:00,5.143222784993374,EUR,BRL
2016-02-21,2016-02-21 16:00:00,5.1402228253505236,EUR,BRL
2016-02-22,2016-02-22 16:00:00,5.160153687024129,EUR,BRL
2016-02-23,2016-02-23 16:00:00,5.017578089684925,EUR,BRL
2016-02-24,2016-02-24 16:00:00,5.029563005166433,EUR,BRL
2016-02-25,2016-02-25 16:00:00,5.025386318442716,EUR,BRL
2016-02-26,2016-02-26 16:00:00,5.025691266291998,EUR,BRL
2016-02-27,2016-02-27 16:00:00,5.03220120984109,EUR,BRL
2016-02-28,2016-02-28 16:00:00,5.029678033629673,EUR,BRL
2016-02-29,2016-02-29 16:00:00,5.029263524586196,EUR,BRL
2016-03-01,2016-03-01 16:00:00,5.038275485991374,EUR,BRL
2016-03-02,2016-03-02 16:00:00,4.934855423861554,EUR,BRL
2016-03-03,2016-03-03 16:00:00,4.89879605580458,EUR,BRL
2016-03-04,2016-03-04 16:00:00,4.824740154503753,EUR,BRL
2016-03-05,2016-03-05 16:00:00,4.803966396421667,EUR,BRL
2016-03-06,2016-03-06 16:00:00,4.804099209124694,EUR,BRL
2016-03-07,2016-03-07 16:00:00,4.797522206430368,EUR,BRL
2016-03-08,2016-03-08 16:00:00,4.833075156505137,EUR,BRL
2016-03-09,2016-03-09 16:00:00,4.797395748177649,EUR,BRL
2016-03-10,2016-03-10 16:00:00,4.710011395686315,EUR,BRL
2016-03-11,2016-03-11 16:00:00,4.709224941628898,EUR,BRL
2016-03-12,2016-03-12 16:00:00,4.661803948142065,EUR,BRL
2016-03-13,2016-03-13 17:00:00,4.660001776108663,EUR,BRL
2016-03-14,2016-03-14 17:00:00,4.694924425343134,EUR,BRL
2016-03-15,2016-03-15 17:00:00,4.727889272769626,EUR,BRL
2016-03-16,2016-03-16 17:00:00,4.848396892563588,EUR,BRL
2016-03-17,2016-03-17 17:00:00,4.861837102452593,EUR,BRL
2016-03-18,2016-03-18 17:00:00,4.765523920274134,EUR,BRL
2016-03-19,2016-03-19 17:00:00,4.741620075662145,EUR,BRL
2016-03-20,2016-03-20 17:00:00,4.74915099793135,EUR,BRL
2016-03-21,2016-03-21 17:00:00,4.744301740059246,EUR,BRL
2016-03-22,2016-03-22 17:00:00,4.726624722697304,EUR,BRL
2016-03-23,2016-03-23 17:00:00,4.685046068384976,EUR,BRL
2016-03-24,2016-03-24 17:00:00,4.782028228979766,EUR,BRL
2016-03-25,2016-03-25 17:00:00,4.776259761335715,EUR,BRL
2016-03-26,2016-03-26 17:00:00,4.78438490842916,EUR,BRL
2016-03-27,2016-03-27 17:00:00,4.778418166377911,EUR,BRL
2016-03-28,2016-03-28 17:00:00,4.78148518830429,EUR,BRL
2016-03-29,2016-03-29 17:00:00,4.762638339536622,EUR,BRL
2016-03-30,2016-03-30 17:00:00,4.772630096060449,EUR,BRL
2016-03-31,2016-03-31 17:00:00,4.745490957006584,EUR,BRL
2016-04-01,2016-04-01 17:00:00,4.7507661480359555,EUR,BRL
2016-04-02,2016-04-02 17:00:00,4.75311429505419,EUR,BRL
2016-04-03,2016-04-03 17:00:00,4.717111840661366,EUR,BRL
2016-04-04,2016-04-04 17:00:00,4.713857718572201,EUR,BRL
2016-04-05,2016-04-05 17:00:00,4.788258574315218,EUR,BRL
2016-04-06,2016-04-06 17:00:00,4.851002562132627,EUR,BRL
2016-04-07,2016-04-07 17:00:00,4.814783374886607,EUR,BRL
2016-04-08,2016-04-08 17:00:00,4.857112734808106,EUR,BRL
2016-04-09,2016-04-09 17:00:00,4.786856839449817,EUR,BRL
2016-04-10,2016-04-10 17:00:00,4.758271907521374,EUR,BRL
2016-04-11,2016-04-11 17:00:00,4.7584713672137395,EUR,BRL
2016-04-12,2016-04-12 17:00:00,4.650521808620072,EUR,BRL
2016-04-13,2016-04-13 17:00:00,4.664289479366915,EUR,BRL
2016-04-14,2016-04-14 17:00:00,4.607770341487516,EUR,BRL
2016-04-15,2016-04-15 17:00:00,4.583369725146431,EUR,BRL
2016-04-16,2016-04-16 17:00:00,4.6488158744885615,EUR,BRL
2016-04-17,2016-04-17 17:00:00,4.658146227171202,EUR,BRL
2016-04-18,2016-04-18 17:00:00,4.662675157280387,EUR,BRL
2016-04-19,2016-04-19 17:00:00,4.751628042592638,EUR,BRL
2016-04-20,2016-04-20 17:00:00,4.692038918640729,EUR,BRL
2016-04-21,2016-04-21 17:00:00,4.6527571743737655,EUR,BRL
2016-04-22,2016-04-22 17:00:00,4.647322385767222,EUR,BRL
2016-04-23,2016-04-23 17:00:00,4.6736366853480575,EUR,BRL
2016-04-24,2016-04-24 17:00:00,4.669597305061627,EUR,BRL
2016-04-25,2016-04-25 17:00:00,4.673406440194385,EUR,BRL
2016-04-26,2016-04-26 17:00:00,4.6754500290646135,EUR,BRL
2016-04-27,2016-04-27 17:00:00,4.64822794229745,EUR,BRL
2016-04-28,2016-04-28 17:00:00,4.657092585684117,EUR,BRL
2016-04-29,2016-04-29 17:00:00,4.619862655161719,EUR,BRL
2016-04-30,2016-04-30 17:00:00,4.606300006030317,EUR,BRL
2016-05-01,2016-05-01 17:00:00,4.598115686076738,EUR,BRL
2016-05-02,2016-05-02 17:00:00,4.6123370575248845,EUR,BRL
2016-05-03,2016-05-03 17:00:00,4.699412406892028,EUR,BRL
2016-05-04,2016-05-04 17:00:00,4.757971957462186,EUR,BRL
2016-05-05,2016-05-05 17:00:00,4.742940785444565,EUR,BRL
2016-05-06,2016-05-06 17:00:00,4.698712492274,EUR,BRL
2016-05-07,2016-05-07 17:00:00,4.661318617887265,EUR,BRL
2016-05-08,2016-05-08 17:00:00,4.655660719601089,EUR,BRL
2016-05-09,2016-05-09 17:00:00,4.6560650641594625,EUR,BRL
2016-05-10,2016-05-10 17:00:00,4.669270032796434,EUR,BRL
2016-05-11,2016-05-11 17:00:00,4.618380282596709,EUR,BRL
2016-05-12,2016-05-12 17:00:00,4.608696673160143,EUR,BRL
2016-05-13,2016-05-13 17:00:00,4.6159015545588735,EUR,BRL
2016-05-14,2016-05-14 17:00:00,4.659628140578083,EUR,BRL
2016-05-15,2016-05-15 17:00:00,4.660764339263364,EUR,BRL
2016-05-16,2016-05-16 17:00:00,4.66279065997256,EUR,BRL
2016-05-17,2016-05-17 17:00:00,4.6244508126858745,EUR,BRL
2016-05-18,2016-05-18 17:00:00,4.613889602430678,EUR,BRL
2016-05-19,2016-05-19 17:00:00,4.662501983921187,EUR,BRL
2016-05-20,2016-05-20 17:00:00,4.6589492851712,EUR,BRL
2016-05-21,2016-05-21 17:00:00,4.6750323209909,EUR,BRL
2016-05-22,2016-05-22 17:00:00,4.675231297881419,EUR,BRL
2016-05-23,2016-05-23 17:00:00,4.674257665760031,EUR,BRL
2016-05-24,2016-05-24 17:00:00,4.667829147861807,EUR,BRL
2016-05-25,2016-05-25 17:00:00,4.6450168245487236,EUR,BRL
2016-05-26,2016-05-26 17:00:00,4.650068653368677,EUR,BRL
2016-05-27,2016-05-27 17:00:00,4.674799561901545,EUR,BRL
2016-05-28,2016-05-28 17:00:00,4.67313528771052,EUR,BRL
2016-05-29,2016-05-29 17:00:00,4.677622256492726,EUR,BRL
2016-05-30,2016-05-30 17:00:00,4.679828217018961,EUR,BRL
2016-05-31,2016-05-31 17:00:00,4.645967505054806,EUR,BRL
2016-06-01,2016-06-01 17:00:00,4.658852142622637,EUR,BRL
2016-06-02,2016-06-02 17:00:00,4.687107153421977,EUR,BRL
2016-06-03,2016-06-03 17:00:00,4.662339399153775,EUR,BRL
2016-06-04,2016-06-04 17:00:00,4.676719684322625,EUR,BRL
2016-06-05,2016-06-05 17:00:00,4.670083620498591,EUR,BRL
2016-06-06,2016-06-06 17:00:00,4.670426032045154,EUR,BRL
2016-06-07,2016-06-07 17:00:00,4.6283701416632015,EUR,BRL
2016-06-08,2016-06-08 17:00:00,4.568626792007745,EUR,BRL
2016-06-09,2016-06-09 17:00:00,4.497612506239993,EUR,BRL
2016-06-10,2016-06-10 17:00:00,4.512040772651679,EUR,BRL
2016-06-11,2016-06-11 17:00:00,4.514460967963577,EUR,BRL
2016-06-12,2016-06-12 17:00:00,4.51063934678737,EUR,BRL
2016-06-13,2016-06-13 17:00:00,4.508866235921314,EUR,BRL
2016-06-14,2016-06-14 17:00:00,4.595297876880042,EUR,BRL
2016-06-15,2016-06-15 17:00:00,4.569624507543896,EUR,BRL
2016-06-16,2016-06-16 17:00:00,4.576754162629343,EUR,BRL
2016-06-17,2016-06-17 17:00:00,4.566460933068071,EUR,BRL
2016-06-18,2016-06-18 17:00:00,4.521212677592316,EUR,BRL
2016-06-19,2016-06-19 17:00:00,4.5180802575210155,EUR,BRL
2016-06-20,2016-06-20 17:00:00,4.541143296430987,EUR,BRL
2016-06-21,2016-06-21 17:00:00,4.511085855997291,EUR,BRL
2016-06-22,2016-06-22 17:00:00,4.507567272694452,EUR,BRL
2016-06-23,2016-06-23 17:00:00,4.49109647009668,EUR,BRL
2016-06-24,2016-06-24 17:00:00,4.447315724429808,EUR,BRL
2016-06-25,2016-06-25 17:00:00,4.410834857064231,EUR,BRL
2016-06-26,2016-06-26 17:00:00,4.415243628579715,EUR,BRL
2016-06-27,2016-06-27 17:00:00,4.387294533104523,EUR,BRL
2016-06-28,2016-06-28 17:00:00,4.401512654874213,EUR,BRL
2016-06-29,2016-06-29 17:00:00,4.328708802059905,EUR,BRL
2016-06-30,2016-06-30 17:00:00,4.270806061793938,EUR,BRL
2016-07-01,2016-07-01 17:00:00,4.235729414232403,EUR,BRL
2016-07-02,2016-07-02 17:00:00,4.267136521404123,EUR,BRL
2016-07-03,2016-07-03 17:00:00,4.267826425887482,EUR,BRL
2016-07-04,2016-07-04 17:00:00,4.2598382199421305,EUR,BRL
2016-07-05,2016-07-05 17:00:00,4.334079607363935,EUR,BRL
2016-07-06,2016-07-06 17:00:00,4.318445832459628,EUR,BRL
2016-07-07,2016-07-07 17:00:00,4.361091763907872,EUR,BRL
2016-07-08,2016-07-08 17:00:00,4.3878655848260975,EUR,BRL
2016-07-09,2016-07-09 17:00:00,4.302553658120582,EUR,BRL
2016-07-10,2016-07-10 17:00:00,4.306670798712799,EUR,BRL
2016-07-11,2016-07-11 17:00:00,4.307699183546281,EUR,BRL
2016-07-12,2016-07-12 17:00:00,4.324705017588365,EUR,BRL
2016-07-13,2016-07-13 17:00:00,4.3116961499676405,EUR,BRL
2016-07-14,2016-07-14 17:00:00,4.2894118819746545,EUR,BRL
2016-07-15,2016-07-15 17:00:00,4.2772682207433155,EUR,BRL
2016-07-16,2016-07-16 17:00:00,4.257910177838412,EUR,BRL
2016-07-17,2016-07-17 17:00:00,4.285988404839823,EUR,BRL
2016-07-18,2016-07-18 17:00:00,4.290846121865301,EUR,BRL
2016-07-19,2016-07-19 17:00:00,4.26632070245523,EUR,BRL
2016-07-20,2016-07-20 17:00:00,4.24652558686167,EUR,BRL
2016-07-21,2016-07-21 17:00:00,4.251412020089864,EUR,BRL
2016-07-22,2016-07-22 17:00:00,4.275026526765459,EUR,BRL
2016-07-23,2016-07-23 17:00:00,4.2432611544478265,EUR,BRL
2016-07-24,2016-07-24 17:00:00,4.238641009913397,EUR,BRL
2016-07-25,2016-07-25 17:00:00,4.238432046515202,EUR,BRL
2016-07-26,2016-07-26 17:00:00,4.276678928618992,EUR,BRL
2016-07-27,2016-07-27 17:00:00,4.262512651897404,EUR,BRL
2016-07-28,2016-07-28 17:00:00,4.277442681540067,EUR,BRL
2016-07-29,2016-07-29 17:00:00,4.3069889051207815,EUR,BRL
2016-07-30,2016-07-30 17:00:00,4.288889278533574,EUR,BRL
2016-07-31,2016-07-31 17:00:00,4.298232937756,EUR,BRL
2016-08-01,2016-08-01 17:00:00,4.296711020216545,EUR,BRL
2016-08-02,2016-08-02 17:00:00,4.307792643243063,EUR,BRL
2016-08-03,2016-08-03 17:00:00,4.322448512566321,EUR,BRL
2016-08-04,2016-08-04 17:00:00,4.276584054927426,EUR,BRL
2016-08-05,2016-08-05 17:00:00,4.229733131825161,EUR,BRL
2016-08-06,2016-08-06 17:00:00,4.170601616274645,EUR,BRL
2016-08-07,2016-08-07 17:00:00,4.172645731454315,EUR,BRL
2016-08-08,2016-08-08 17:00:00,4.176555960928519,EUR,BRL
2016-08-09,2016-08-09 17:00:00,4.1799331374009565,EUR,BRL
2016-08-10,2016-08-10 17:00:00,4.16333090627576,EUR,BRL
2016-08-11,2016-08-11 17:00:00,4.165068152995224,EUR,BRL
2016-08-12,2016-08-12 17:00:00,4.166668932655967,EUR,BRL
2016-08-13,2016-08-13 17:00:00,4.229567847859166,EUR,BRL
2016-08-14,2016-08-14 17:00:00,4.229634815041781,EUR,BRL
2016-08-15,2016-08-15 17:00:00,4.229108430295806,EUR,BRL
2016-08-16,2016-08-16 17:00:00,4.2281025051102965,EUR,BRL
2016-08-17,2016-08-17 17:00:00,4.2768168507915485,EUR,BRL
2016-08-18,2016-08-18 17:00:00,4.287690929030491,EUR,BRL
2016-08-19,2016-08-19 17:00:00,4.34133361541299,EUR,BRL
2016-08-20,2016-08-20 17:00:00,4.293659047160722,EUR,BRL
2016-08-21,2016-08-21 17:00:00,4.2959860180553795,EUR,BRL
2016-08-22,2016-08-22 17:00:00,4.282970227841799,EUR,BRL
2016-08-23,2016-08-23 17:00:00,4.287713904643528,EUR,BRL
2016-08-24,2016-08-24 17:00:00,4.3234620021236845,EUR,BRL
2016-08-25,2016-08-25 17:00:00,4.296470926980445,EUR,BRL
2016-08-26,2016-08-26 17:00:00,4.310694183594719,EUR,BRL
2016-08-27,2016-08-27 17:00:00,4.298665239023263,EUR,BRL
2016-08-28,2016-08-28 17:00:00,4.320116480795098,EUR,BRL
2016-08-29,2016-08-29 17:00:00,4.321934896656358,EUR,BRL
2016-08-30,2016-08-30 17:00:00,4.281779221669383,EUR,BRL
2016-08-31,2016-08-31 17:00:00,4.275823958920931,EUR,BRL
2016-09-01,2016-09-01 17:00:00,4.266523423947732,EUR,BRL
2016-09-02,2016-09-02 17:00:00,4.31006375783074,EUR,BRL
2016-09-03,2016-09-03 17:00:00,4.299158464755215,EUR,BRL
2016-09-04,2016-09-04 17:00:00,4.298719386614257,EUR,BRL
2016-09-05,2016-09-05 17:00:00,4.300050772674734,EUR,BRL
2016-09-06,2016-09-06 17:00:00,4.310218240635896,EUR,BRL
2016-09-07,2016-09-07 17:00:00,4.263157480835805,EUR,BRL
2016-09-08,2016-09-08 17:00:00,4.253083657911285,EUR,BRL
2016-09-09,2016-09-09 17:00:00,4.289437094610833,EUR,BRL
2016-09-10,2016-09-10 17:00:00,4.341097464332999,EUR,BRL
2016-09-11,2016-09-11 17:00:00,4.337143034652442,EUR,BRL
2016-09-12,2016-09-12 17:00:00,4.344316668211486,EUR,BRL
2016-09-13,2016-09-13 17:00:00,4.316751564242272,EUR,BRL
2016-09-14,2016-09-14 17:00:00,4.384916879766093,EUR,BRL
2016-09-15,2016-09-15 17:00:00,4.423512043497974,EUR,BRL
2016-09-16,2016-09-16 17:00:00,4.377153093567501,EUR,BRL
2016-09-17,2016-09-17 17:00:00,4.310746797373244,EUR,BRL
2016-09-18,2016-09-18 17:00:00,4.306529294834449,EUR,BRL
2016-09-19,2016-09-19 17:00:00,4.310577233200752,EUR,BRL
2016-09-20,2016-09-20 17:00:00,4.323262700495475,EUR,BRL
2016-09-21,2016-09-21 17:00:00,4.298536221572045,EUR,BRL
2016-09-22,2016-09-22 17:00:00,4.259303976564673,EUR,BRL
2016-09-23,2016-09-23 17:00:00,4.272831616832307,EUR,BRL
2016-09-24,2016-09-24 17:00:00,4.2879027210693685,EUR,BRL
2016-09-25,2016-09-25 17:00:00,4.307122857718564,EUR,BRL
2016-09-26,2016-09-26 17:00:00,4.310589427653209,EUR,BRL
2016-09-27,2016-09-27 17:00:00,4.31227430423754,EUR,BRL
2016-09-28,2016-09-28 17:00:00,4.293442760242123,EUR,BRL
2016-09-29,2016-09-29 17:00:00,4.278243164083337,EUR,BRL
2016-09-30,2016-09-30 17:00:00,4.323569307897607,EUR,BRL
2016-10-01,2016-10-01 17:00:00,4.3320598255262,EUR,BRL
2016-10-02,2016-10-02 17:00:00,4.331833684136313,EUR,BRL
2016-10-03,2016-10-03 17:00:00,4.328373239269756,EUR,BRL
2016-10-04,2016-10-04 17:00:00,4.26372065470372,EUR,BRL
2016-10-05,2016-10-05 17:00:00,4.3170408522041965,EUR,BRL
2016-10-06,2016-10-06 17:00:00,4.273654673694997,EUR,BRL
2016-10-07,2016-10-07 17:00:00,4.265084462109645,EUR,BRL
2016-10-08,2016-10-08 17:00:00,4.267265563391406,EUR,BRL
2016-10-09,2016-10-09 17:00:00,4.272908166318421,EUR,BRL
2016-10-10,2016-10-10 17:00:00,4.270542549680901,EUR,BRL
2016-10-11,2016-10-11 17:00:00,4.234678509584566,EUR,BRL
2016-10-12,2016-10-12 17:00:00,4.201252032793188,EUR,BRL
2016-10-13,2016-10-13 17:00:00,4.19138804935673,EUR,BRL
2016-10-14,2016-10-14 17:00:00,4.1774751894675415,EUR,BRL
2016-10-15,2016-10-15 17:00:00,4.1703811916944264,EUR,BRL
2016-10-16,2016-10-16 17:00:00,4.182311012497648,EUR,BRL
2016-10-17,2016-10-17 17:00:00,4.1818671355086705,EUR,BRL
2016-10-18,2016-10-18 17:00:00,4.195183292173083,EUR,BRL
2016-10-19,2016-10-19 17:00:00,4.163184341910206,EUR,BRL
2016-10-20,2016-10-20 17:00:00,4.141597216743726,EUR,BRL
2016-10-21,2016-10-21 17:00:00,4.0954584019613405,EUR,BRL
2016-10-22,2016-10-22 17:00:00,4.094588152471216,EUR,BRL
2016-10-23,2016-10-23 17:00:00,4.095509110361095,EUR,BRL
2016-10-24,2016-10-24 17:00:00,4.0941072477673295,EUR,BRL
2016-10-25,2016-10-25 17:00:00,4.063436251575117,EUR,BRL
2016-10-26,2016-10-26 17:00:00,4.05301997384473,EUR,BRL
2016-10-27,2016-10-27 17:00:00,4.091369806181952,EUR,BRL
2016-10-28,2016-10-28 17:00:00,4.116346769246697,EUR,BRL
2016-10-29,2016-10-29 17:00:00,4.186046172353045,EUR,BRL
2016-10-30,2016-10-30 17:00:00,4.18602862113772,EUR,BRL
2016-10-31,2016-10-31 17:00:00,4.185175458287603,EUR,BRL
2016-11-01,2016-11-01 17:00:00,4.1756960081022765,EUR,BRL
2016-11-02,2016-11-02 17:00:00,4.243291615234732,EUR,BRL
2016-11-03,2016-11-03 17:00:00,4.275350649535104,EUR,BRL
2016-11-04,2016-11-04 17:00:00,4.283513032001279,EUR,BRL
2016-11-05,2016-11-05 17:00:00,4.263745802356107,EUR,BRL
2016-11-06,2016-11-06 16:00:00,4.267526081229081,EUR,BRL
2016-11-07,2016-11-07 16:00:00,4.256421603768689,EUR,BRL
2016-11-08,2016-11-08 16:00:00,4.202540156630731,EUR,BRL
2016-11-09,2016-11-09 16:00:00,4.157231781740571,EUR,BRL
2016-11-10,2016-11-10 16:00:00,4.196991089488634,EUR,BRL
2016-11-11,2016-11-11 16:00:00,4.361132691296097,EUR,BRL
2016-11-12,2016-11-12 16:00:00,4.347851450389262,EUR,BRL
2016-11-13,2016-11-13 16:00:00,4.345107399699467,EUR,BRL
2016-11-14,2016-11-14 16:00:00,4.334759745866407,EUR,BRL
2016-11-15,2016-11-15 16:00:00,4.3605608271561,EUR,BRL
2016-11-16,2016-11-16 16:00:00,4.356033442272639,EUR,BRL
2016-11-17,2016-11-17 16:00:00,4.3570038548958925,EUR,BRL
2016-11-18,2016-11-18 16:00:00,4.312260126124301,EUR,BRL
2016-11-19,2016-11-19 16:00:00,4.249531511369683,EUR,BRL
2016-11-20,2016-11-20 16:00:00,4.247491464311973,EUR,BRL
2016-11-21,2016-11-21 16:00:00,4.255697091120601,EUR,BRL
2016-11-22,2016-11-22 16:00:00,4.269583141314453,EUR,BRL
2016-11-23,2016-11-23 16:00:00,4.229707566447577,EUR,BRL
2016-11-24,2016-11-24 16:00:00,4.283991704401434,EUR,BRL
2016-11-25,2016-11-25 16:00:00,4.247184172945421,EUR,BRL
2016-11-26,2016-11-26 16:00:00,4.291570930267272,EUR,BRL
2016-11-27,2016-11-27 16:00:00,4.28899324887427,EUR,BRL
2016-11-28,2016-11-28 16:00:00,4.295954944873419,EUR,BRL
2016-11-29,2016-11-29 16:00:00,4.284895137509228,EUR,BRL
2016-11-30,2016-11-30 16:00:00,4.344174444818002,EUR,BRL
2016-12-01,2016-12-01 16:00:00,4.274488616039755,EUR,BRL
2016-12-02,2016-12-02 16:00:00,4.458615649294737,EUR,BRL
2016-12-03,2016-12-03 16:00:00,4.37276349961847,EUR,BRL
2016-12-04,2016-12-04 16:00:00,4.372721953710691,EUR,BRL
2016-12-05,2016-12-05 16:00:00,4.341813203388838,EUR,BRL
2016-12-06,2016-12-06 16:00:00,4.345021704376018,EUR,BRL
2016-12-07,2016-12-07 16:00:00,4.317750424405014,EUR,BRL
2016-12-08,2016-12-08 16:00:00,4.305837156747764,EUR,BRL
2016-12-09,2016-12-09 16:00:00,4.249994470363148,EUR,BRL
2016-12-10,2016-12-10 16:00:00,4.233013265555763,EUR,BRL
2016-12-11,2016-12-11 16:00:00,4.231902713750191,EUR,BRL
2016-12-12,2016-12-12 16:00:00,4.227608571763294,EUR,BRL
2016-12-13,2016-12-13 16:00:00,4.218916331625668,EUR,BRL
2016-12-14,2016-12-14 16:00:00,4.210408524651079,EUR,BRL
2016-12-15,2016-12-15 16:00:00,4.20902585832959,EUR,BRL
2016-12-16,2016-12-16 16:00:00,4.174802639766627,EUR,BRL
